YACIMIENTO_SEN,YAC_SEN,FORMACION,NOMBRE_CORTO,NOM_DE_ESTADO_TOW,NOMBRE_DE_ESTADO_TOW,Petroleo_Diario_m3,Petroleo_Mensual_m3,Petroleo_Acumulado_m3,Gas_Diario_m3,Gas_Mensual_m3,Gas_Acumulado_m3,Agua_diaria_m3,Agua_Mensual__m3,Agua_Acumulada__m3,TEF_de_Produccion_dias,TEF_de_Produccion_Acum,GOR
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_211,Abandono_Permanente,AP,NA,NA,14744,NA,NA,1028874,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_212,Abandono_Permanente,AP,NA,NA,10282,NA,NA,179663,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_213,En_Reserva_De_Gas,ERDG,NA,NA,4448,NA,NA,108109280,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_214,Abandono_Permanente,AP,NA,NA,13819.734,NA,NA,406564.791,NA,NA,666.668,NA,17.1,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_215,A_Abandonar,AA,NA,NA,33182.635,NA,NA,56730,NA,NA,9653.524,NA,162.76,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_216,En_Reserva_De_Gas,ERDG,NA,NA,8752,NA,NA,52574768,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_217,Abandono_Permanente,AP,NA,NA,11109,NA,NA,875581,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_218,Reserva_Recuperacion_Secundaria,RRS,NA,NA,2521,NA,NA,482760,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_219,Abandono_Permanente,AP,NA,NA,6435,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_220,Abandono_Permanente,AP,NA,NA,318.4,NA,NA,429606,NA,NA,517.981,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_221,Abandono_Permanente,AP,NA,NA,7243,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_222,Abandono_Permanente,AP,NA,NA,3896,NA,NA,113258,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_223,Abandono_Permanente,AP,NA,NA,16565.825,NA,NA,290230,NA,NA,3.261,NA,5,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_226,Abandono_Permanente,AP,NA,NA,22385.072,NA,NA,466587,NA,NA,2114.927,NA,7,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_227,A_Abandonar,AA,NA,NA,18144,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_229,Abandono_Permanente,AP,NA,NA,6340.03,NA,NA,431650,NA,NA,12.875,NA,7,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_230,Abandono_Permanente,AP,NA,NA,12916,NA,NA,729630,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_231,A_Abandonar,AA,NA,NA,24655.399,NA,NA,918442,NA,NA,11553.925,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_232,A_Abandonar,AA,NA,NA,8178,NA,NA,466995,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_236,Abandono_Permanente,AP,NA,NA,5844.975,NA,NA,277917,NA,NA,31.618,NA,8,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_238,Abandono_Permanente,AP,NA,NA,41026,NA,NA,386685,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_239,Abandono_Permanente,AP,NA,NA,1035,NA,NA,35579230,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_241,Abandono_Permanente,AP,NA,NA,14560.8,NA,NA,1387532,NA,NA,19.078,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_243,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_244,Abandono_Permanente,AP,NA,NA,8143,NA,NA,60623,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_245,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_247,En_Reserva_De_Gas,ERDG,NA,NA,5526,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_249,Abandono_Permanente,AP,NA,NA,4049,NA,NA,158867187,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_250,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_264,Abandono_Permanente,AP,NA,NA,8034,NA,NA,347230,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_265,A_Abandonar,AA,NA,NA,11093.415,NA,NA,248389,NA,NA,19.48,NA,7,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_266,A_Abandonar,AA,NA,NA,5491,NA,NA,621490,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CBH_281,A_Abandonar,AA,NA,NA,4388.785,NA,NA,193088,NA,NA,1298.471,NA,3,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,CEx_1,En_Estudio,EE,NA,NA,1394,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_640,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_656,Produciendo,P,1.22310474,37.882,23908.035,NA,NA,673042.633,13.52695983,418.957,58452.124,30.972,219.7,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_657,Produciendo,P,0.231337983,7.165,355.27,NA,NA,2646.973,12.85777476,398.231,13509.11,30.972,34.32,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_660,Produciendo,P,3.216741935,99.719,42512.639,457.4686129,14181.527,12787803.92,31.27670968,969.578,160278.984,31,226.99,142.2148939
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_663,Produciendo,P,6.063129032,187.957,14355.916,664.6846129,20605.223,672715.658,1.690903226,52.418,3244.827,31,215.44,109.6273243
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_666,Produciendo,P,NA,NA,1524.022,NA,NA,7538815.823,NA,NA,21054.994,NA,66.95,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_667,Produciendo,P,0.65426717,20.262,26181.976,91.65145791,2838.354,577919.917,15.10474991,467.779,73266.526,30.969,199.54,140.0826177
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_676,Produciendo,P,3.492583295,91.827,15476.661,NA,NA,NA,56.66217861,1489.762,203221.264,26.292,176.62,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_677,Reserva_Recuperacion_Secundaria,RRS,NA,NA,783.338,NA,NA,NA,NA,NA,4665.56,NA,21,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_678,Produciendo,P,0.367290323,11.386,3378.854,9815.261258,304273.099,15595210.91,34.97164516,1084.121,94803.208,31,119.76,26723.44098
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_683,Produciendo,P,0.44583871,13.821,28477.165,38.14277419,1182.426,2765391.385,2.091806452,64.846,58342.469,31,194.27,85.55285435
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_688,Produciendo,P,0.47646889,13.202,8246.479,NA,NA,808609.442,7.168362928,198.621,72578.606,27.708,210.14,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_689,Produciendo,P,1.872419355,58.045,27061.511,155.6224194,4824.295,1789682.83,5.703516129,176.809,17535.981,31,188.15,83.11301576
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_697,Produciendo,P,11.31806664,236.74,30673.603,900.0025338,18825.353,6894425.944,79.50623894,1663.032,258126.065,20.917,168.78,79.51910535
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_713,Produciendo,P,1.120903226,34.748,26764.358,97.64545161,3027.009,2168086.258,7.906096774,245.089,36734.362,31,183.05,87.11318637
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_714,Reserva_Recuperacion_Secundaria,RRS,NA,NA,578.607,NA,NA,28493.985,NA,NA,4698.278,NA,43.74,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_715,Produciendo,P,3.752774194,116.336,38540.447,365.9748065,11345.219,3153727.881,20.45019355,633.956,26250.675,31,184.77,97.52113705
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_716,Produciendo,P,1.79309644,52.934,3108.687,288.1925409,8507.732,305787.654,60.85837201,1796.6,75042.157,29.521,78.23,160.7233914
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_717,Produciendo,P,3.31983871,102.915,27819.133,286.8335806,8891.841,2581571.167,25.831,800.761,60897.117,31,178.63,86.39985425
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_740,Reserva_Recuperacion_Secundaria,RRS,NA,NA,408.446,NA,NA,34474.675,NA,NA,17037.505,NA,16.31,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_741,Produciendo,P,6.031193548,186.967,75215.503,617.5825484,19145.059,6274277.829,58.64380645,1817.958,60390.225,31,173.77,102.3980649
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_742,Produciendo,P,NA,NA,5316.353,NA,NA,520182.084,NA,NA,14063.856,NA,83.58,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_743,Produciendo,P,3.276290323,101.565,16144.985,377.4116774,11699.762,2433580.962,17.85325806,553.451,27523.614,31,160.2,115.1948211
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_758,Produciendo,P,2.332096774,72.295,1003.588,NA,NA,NA,25.78806452,799.43,19687.127,31,28.43,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_760,Produciendo,P,0.357290323,11.076,4196.704,NA,NA,4663822.939,16.84135484,522.082,106623.039,31,95.67,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_850,Produciendo,P,1.191451613,36.935,6107.797,129.6853871,4020.247,439170.209,6.492064516,201.254,18939.375,31,138.78,108.8465412
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_851,Produciendo,P,3.431225806,106.368,12189.348,NA,NA,1844090.323,51.69254839,1602.469,230561.53,31,136.09,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_855,Produciendo,P,0.162806452,5.047,17309.133,NA,NA,1447104.465,7.672225806,237.839,33541.529,31,127.05,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_872,Produciendo,P,1.435645161,44.505,5717.715,183.3232581,5683.021,276397.912,15.88074194,492.303,115031.757,31,122.58,127.6939894
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_886,Produciendo,P,2.626870968,81.433,8654.192,NA,NA,656316.364,33.56235484,1040.433,80358.157,31,113.39,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_920,Produciendo,P,0.845741935,26.218,6028.426,91.66158065,2841.509,347450.568,26.3006129,815.319,136284.689,31,109.57,108.3800824
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAa_921,Produciendo,P,0.813129032,25.207,24605.392,183.0853226,5675.645,1947106.767,1.222935484,37.911,30308.62,31,108.8,225.1614631
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAd_867,Produciendo,P,2.263677419,70.174,12496.068,190.7137742,5912.127,901668.406,9.279903226,287.677,53747.894,31,131.39,84.24953687
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAd_885,Produciendo,P,12.85632959,390.691,20905.984,1373.480108,41738.687,1837962.771,1.374510514,41.77,23268.268,30.389,131,106.8329882
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAd_887,Produciendo,P,NA,NA,13693.297,NA,NA,1696824.959,NA,NA,57004.068,NA,56.57,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAd_894,Produciendo,P,1.225096774,37.978,16680.66,NA,NA,1132239.169,33.47829032,1037.827,44658.749,31,112.93,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAH_300,Abandono_Permanente,AP,NA,NA,23940.819,NA,NA,NA,NA,NA,32716.03,NA,136.16,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAH_315,A_Abandonar,AA,NA,NA,101,NA,NA,306,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAH_316,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAH_317,Reserva_Recuperacion_Secundaria,RRS,NA,NA,17675.787,NA,NA,372368.098,NA,NA,2898.606,NA,199.05,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAH_324,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAIA_986,Produciendo,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EaVx_1,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAV_16,En_Reserva_De_Gas,ERDG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAV_17,Abandono_Permanente,AP,NA,NA,30.921,NA,NA,NA,NA,NA,2918.464,NA,7.34,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAV_19,Abandono_Permanente,AP,NA,NA,26,NA,NA,41028740,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAV_20,Abandono_Permanente,AP,NA,NA,13839.6,NA,NA,53149132,NA,NA,16093.966,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAV_21,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAV_22,Abandono_Permanente,AP,NA,NA,97.543,NA,NA,55432133,NA,NA,3.799,NA,4,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAV_26,En_Reserva_De_Gas,ERDG,NA,NA,NA,NA,NA,212794,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAV_30,A_Abandonar,AA,NA,NA,5152,NA,NA,52240,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAV_31,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAV_32,Abandono_Permanente,AP,NA,NA,1144.764,NA,NA,NA,NA,NA,10191.902,NA,2.7,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAV_33,Abandono_Permanente,AP,NA,NA,35.43,NA,NA,NA,NA,NA,18598.711,NA,4.02,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAV_34,Reserva_Recuperacion_Secundaria,RRS,NA,NA,6081.391,NA,NA,3528450,NA,NA,955.95,NA,63.29,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAV_36,Reserva_Recuperacion_Secundaria,RRS,NA,NA,1258,NA,NA,42540,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAV_37,Reserva_Recuperacion_Secundaria,RRS,NA,NA,74310.317,NA,NA,4747425.911,NA,NA,4998.459,NA,275.77,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EAV_38,A_Abandonar,AA,NA,NA,3621.817,NA,NA,9381564,NA,NA,4776.789,NA,36.25,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1,Abandono_Permanente,AP,NA,NA,2189,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1000a,Produciendo,P,5.796612903,179.695,848.058,155.6900645,4826.392,13636.919,40.84212903,1266.106,8367.969,31,10.98,26.85879963
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1003(d)a,Produciendo,P,7.847354839,243.268,7314.827,378.053871,11719.67,402892.394,10.2943871,319.126,3027.153,31,19.61,48.17596231
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1004a,Produciendo,P,4.261096774,132.094,2020.041,364.6447742,11303.988,126532.336,1.439645161,44.629,748.515,31,19.73,85.57533272
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1005(d)a,Produciendo,P,9.676032258,299.957,3150.17,NA,NA,271648.317,29.46654839,913.463,20353.92,31,19.11,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1006(d)a,Produciendo,P,0.55862069,12.15,544.259,44.85144828,975.519,17417.834,10.14027586,220.551,5566.285,21.75,13.49,80.28962963
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1011(d)a,Produciendo,P,1.405807869,43.521,197.541,NA,NA,NA,32.44615285,1004.468,6114.331,30.958,6.66,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1016a,Produciendo,P,0.294774194,9.138,120.877,36.66454839,1136.601,7970.008,13.88454839,430.421,3527.844,31,10,124.3818122
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1018a,Produciendo,P,1.096485351,18.001,228.952,91.8329171,1507.621,17773.485,5.698909667,93.559,1948.684,16.417,8.14,83.75206933
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1019(d)a,Produciendo,P,0.765783423,20.317,214.306,36.13531341,958.706,4997.617,5.384568995,142.858,2104.682,26.531,7.86,47.18738003
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1021(d)a,Produciendo,P,0.506143512,6.179,36.962,NA,NA,NA,15.86582569,193.69,1122.086,12.208,2.43,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1022a,Produciendo,P,6.284774194,194.828,2282.064,NA,NA,NA,18.22412903,564.948,4916.478,31,10.97,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1023a,Produciendo,P,0.438683128,13.325,184.701,36.7138107,1115.182,8293.569,27.7424856,842.678,11203.533,30.375,12.62,83.69095685
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1024a,Produciendo,P,2.196064516,68.078,519.023,NA,NA,17909.449,40.12509677,1243.878,9520.673,31,11.13,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1025a,Produciendo,P,2.818655738,85.969,498.301,NA,NA,NA,9.604459016,292.936,1968.52,30.5,6.49,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_1026a,Produciendo,P,9.501372517,294.21,2112.356,NA,NA,16461.034,32.39383175,1003.075,9955.544,30.965,9.33,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_11,Reserva_Recuperacion_Secundaria,RRS,NA,NA,13.006,NA,NA,NA,NA,NA,0.735,NA,1,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_13,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_16,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_17,Produciendo,P,2.997811577,82.191,50192.051,368.868877,10113.278,1165149.019,31.72965678,869.932,75482.255,27.417,165.87,123.0460513
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_18,Abandono_Permanente,AP,NA,NA,NA,NA,NA,4995300,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_19,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_20,Reserva_Recuperacion_Secundaria,RRS,NA,NA,51.648,NA,NA,NA,NA,NA,12.952,NA,6,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_24,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_25,A_Abandonar,AA,NA,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_26,Abandono_Permanente,AP,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_27,Reserva_Recuperacion_Secundaria,RRS,NA,NA,77802.493,NA,NA,675483.839,NA,NA,13770.369,NA,173.25,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_28,Produciendo,P,2.553129032,79.147,18505.854,NA,NA,1123458.654,15.10929032,468.388,29404.345,31,250.26,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_29,Produciendo,P,NA,NA,41218.97,NA,NA,33746310.12,NA,NA,30301.555,NA,189.32,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_30,En_Reserva_De_Gas,ERDG,NA,NA,NA,NA,NA,7509300,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_31,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_32,Reserva_Recuperacion_Secundaria,RRS,NA,NA,NA,NA,NA,36974360,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_33,A_Abandonar,AA,NA,NA,1165.916,NA,NA,347800,NA,NA,2.521,NA,2,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_35,Produciendo,P,1.462387097,45.334,61817.48,NA,NA,2169968.202,45.4706129,1409.589,905302.399,31,251.05,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_37,En_Reserva_De_Gas,ERDG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_38,En_Reserva_De_Gas,ERDG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_39,En_Reserva_De_Gas,ERDG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_40,Reserva_Recuperacion_Secundaria,RRS,NA,NA,NA,NA,NA,106642311.4,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_41,Reserva_Recuperacion_Secundaria,RRS,NA,NA,7521.277,NA,NA,50420468,NA,NA,1264.363,NA,93.69,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_413(I),Produciendo,P,2.361377049,72.022,16638.472,NA,NA,1195570.581,16.65495082,507.976,42979.197,30.5,84.03,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_419(I),Produciendo,P,7.857612903,243.586,10465.81,NA,NA,427595.086,53.78977419,1667.483,179907.18,31,84.61,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_42,Produciendo,P,1.000082474,12.126,38634.219,82.08915464,995.331,10042128.33,0.184247423,2.234,7318.203,12.125,272.37,82.08238496
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_420(I),Produciendo,P,1.799791585,55.268,9530.39,98.17379836,3014.721,640438.443,32.36961052,994.006,68517.74,30.708,85.63,54.5473149
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_43,Abandono_Permanente,AP,NA,NA,NA,NA,NA,2011700,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_44,Abandono_Permanente,AP,NA,NA,48693.874,NA,NA,47890223,NA,NA,20618.653,NA,24.76,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_44(d)(I)a,Produciendo,P,5.666032258,175.647,1821.722,NA,NA,20621.903,36.46374194,1130.376,16613.077,31,15.45,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_45,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_46,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_47,En_Reserva_De_Gas,ERDG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_48,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_485,Produciendo,P,1.042483871,32.317,11588.52,NA,NA,570225.391,13.31829032,412.867,35900.134,31,198.67,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_49,Abandono_Permanente,AP,NA,NA,NA,NA,NA,34512571.22,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_498,Produciendo,P,1.66669886,34.514,26889.781,NA,NA,759980.73,9.830017385,203.56,29423.459,20.708,252.91,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_5,En_Reserva_De_Gas,ERDG,NA,NA,635,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_50,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_51,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_52,Abandono_Permanente,AP,NA,NA,707,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_53,Reserva_Recuperacion_Secundaria,RRS,NA,NA,2617.047,NA,NA,NA,NA,NA,12629.539,NA,35.5,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_54,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,EA_58,En_Reserva_De_Gas,ERDG,NA,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,NA
